Student Name,Student ID,Major
Jason Reeves,SID100111,History
Shane Krause,SID100112,Medicine
James Ford,SID100113,Physics
Gregg Petersen,SID100114,Engineering
Michael Mcgee,SID100115,Biology
Andrew Oconnell,SID100116,Philosophy
Kristin Olson,SID100117,Mathematics
Kim Smith,SID100118,Medicine
Robert White,SID100119,Literature
Jacob Thomas,SID100120,Psychology
Jonathan Humphrey,SID100121,Literature
Tamara Moss,SID100122,Medicine
Edwin Rivera,SID100123,Psychology
Elizabeth Wood,SID100124,Engineering
Colleen Brown,SID100125,Mathematics
Blake Alexander,SID100126,Mathematics
Abigail Fowler,SID100127,Mathematics
John Gonzalez,SID100128,Mathematics
Marc Collins,SID100129,Medicine
Brenda Bryant,SID100130,Philosophy
Nathan Adams,SID100131,Philosophy
Douglas Butler,SID100132,Physics
Rhonda Mills,SID100133,Economics
Christine Robinson,SID100134,Computer Science
Kristina Lucas,SID100135,Engineering
Julie Hernandez,SID100136,Economics
John Valdez,SID100137,Medicine
Fernando Scott,SID100138,Art
John Walsh,SID100139,Medicine
Jason Osborne,SID100140,History
William Brooks,SID100141,Economics
Kari Campbell,SID100142,History
Bryce Bell,SID100143,Computer Science
Ryan Jones,SID100144,Literature
Paula Green,SID100145,Art
Melody Zimmerman,SID100146,History
Timothy Thompson,SID100147,Literature
Gabrielle Aguilar,SID100148,Medicine
Teresa Lee,SID100149,Mathematics
Kiara Gentry,SID100150,Art
Jamie Romero,SID100151,Art
Marc Nicholson,SID100152,Philosophy
Brendan Garza,SID100153,Physics
Heather Russo,SID100154,Art
Danielle Clay,SID100155,Biology
Keith Mccullough,SID100156,Economics
Calvin Clark,SID100157,Art
Connie Johnson,SID100158,Psychology
Edgar Ramirez,SID100159,Medicine
Jose Garcia,SID100160,Literature
Diane Walls,SID100161,Philosophy
Heather Moore,SID100162,Economics
Lindsay Mcclure,SID100163,Medicine
Mary Wyatt,SID100164,Art
Rebecca Smith,SID100165,History
Andrea Mitchell,SID100166,Economics
Joshua Mills,SID100167,Philosophy
Timothy Lambert,SID100168,History
Jaime Richard,SID100169,Medicine
Adam Glass,SID100170,Biology
Michael Hernandez,SID100171,Computer Science
Laura West,SID100172,Physics
Michelle Carter,SID100173,Psychology
Shannon Shaw,SID100174,Engineering
Carlos Quinn,SID100175,Computer Science
Linda Ramsey,SID100176,Literature
Ashley George,SID100177,Computer Science
Emily Montgomery,SID100178,Physics
Lindsey Robertson,SID100179,Art
Zachary Perez,SID100180,Psychology
Laura Nguyen,SID100181,Psychology
Ryan Flores,SID100182,Biology
Roger Dillon,SID100183,Art
Karen Walters,SID100184,Computer Science
Scott Hamilton,SID100185,Art
Leslie Smith,SID100186,History
Cameron Love,SID100187,Psychology
Arthur Dyer,SID100188,Mathematics
Karen George,SID100189,Mathematics
Kathleen Blanchard,SID100190,Psychology
Mrs. Sherry Grant,SID100191,Psychology
Joseph Harvey,SID100192,History
Ivan Tate,SID100193,Medicine
Amy Mcgrath,SID100194,Economics
Rachel Reeves,SID100195,Psychology
Jessica Stevens,SID100196,Physics
Joseph Taylor,SID100197,Medicine
Mark Thomas,SID100198,Engineering
Anthony Mcclain,SID100199,Medicine
Jeffery West,SID100200,Physics
Karen Allison,SID100201,Literature
Ryan Davila,SID100202,Biology
Angela Davis,SID100203,Medicine
Travis Hicks,SID100204,Literature
Patrick Blair,SID100205,History
Nicole Collins,SID100206,History
Daniel Taylor,SID100207,Philosophy
Jordan Vega,SID100208,Medicine
John Brooks,SID100209,Psychology
Sherry Jones,SID100210,Mathematics
Charles Richmond,SID100211,Literature
Alison Miller,SID100212,Medicine
Elizabeth Jones,SID100213,Philosophy
Carl Torres,SID100214,Mathematics
Emily Morris,SID100215,History
Cindy Prince,SID100216,Literature
Peter Stanley,SID100217,Literature
Stephen Carpenter,SID100218,History
Alex Bates,SID100219,Economics
Michael Martinez,SID100220,Art
Dylan Garrett,SID100221,Art
Michael Walls,SID100222,Art
Brittany Silva,SID100223,Philosophy
Laura Wilson,SID100224,Biology
Michael Harrington,SID100225,Computer Science
Michelle Vincent,SID100226,Mathematics
Anthony Williams,SID100227,Engineering
Albert Campbell,SID100228,Economics
Rachel Maxwell,SID100229,Philosophy
Penny Mclean,SID100230,Philosophy
Tonya Hood,SID100231,Computer Science
Paul Williams,SID100232,Computer Science
Angelica Davis,SID100233,History
Anne Sharp,SID100234,Mathematics
Leslie Holt,SID100235,Art
Amy Marshall,SID100236,Economics
Brittany Wilson,SID100237,Philosophy
Mason Baker,SID100238,Economics
Scott Cochran,SID100239,Economics
Carmen Hill,SID100240,Literature
Nicole Kerr,SID100241,History
Joseph Smith,SID100242,Art
Allen Reyes,SID100243,Art
Matthew Gonzalez,SID100244,Psychology
Lawrence Holt,SID100245,Biology
Emily Coleman,SID100246,Computer Science
Joseph Farmer,SID100247,Computer Science
Nicole Pruitt,SID100248,Philosophy
Donna Palmer,SID100249,Engineering
Michael Young,SID100250,Physics
Abigail Salinas,SID100251,Mathematics
Christopher Sullivan,SID100252,History
Christine Price,SID100253,Medicine
Teresa Murray,SID100254,Engineering
Joseph Garrison,SID100255,Medicine
Angela Nelson,SID100256,History
Colleen Mueller,SID100257,Medicine
Frances Baker,SID100258,Mathematics
Victoria Jacobs,SID100259,Physics
Ruben Flores,SID100260,Biology
Alexis Adams,SID100261,Philosophy
Natalie Doyle,SID100262,Philosophy
Kirk Sanders,SID100263,Physics
Patricia Miller,SID100264,Biology
Kayla Compton,SID100265,History
Paul Castillo,SID100266,History
Marc Carpenter,SID100267,Engineering
Jesse Romero,SID100268,Philosophy
Aaron Lyons,SID100269,Computer Science
Brittany Thomas,SID100270,Psychology
Dominique Perez,SID100271,History
Robert Hunt,SID100272,Economics
Adam Taylor,SID100273,History
Brittany Wong,SID100274,Art
Elizabeth Wallace,SID100275,Philosophy
John Moon,SID100276,Economics
Kimberly Ryan,SID100277,Psychology
John Scott,SID100278,Biology
Paul Kelly,SID100279,Medicine
Joe Thompson,SID100280,Physics
Kristopher Wilkins,SID100281,Engineering
Adam Rose,SID100282,Economics
Summer Stone,SID100283,Psychology
Donald Jones,SID100284,Art
Mary Chavez,SID100285,Literature
Ann Vargas,SID100286,Mathematics
Nathaniel Rangel,SID100287,Engineering
Kathleen Baker,SID100288,Philosophy
Julie Mcdaniel,SID100289,Art
Melissa Mason,SID100290,Philosophy
Patricia Garcia,SID100291,Biology
Lisa Allen,SID100292,Medicine
Katrina Zamora,SID100293,Computer Science
Teresa Russell,SID100294,Engineering
Yolanda Martinez,SID100295,Biology
Bruce Poole,SID100296,Philosophy
Kevin Parsons,SID100297,Medicine
Victoria Bryant,SID100298,Psychology
Alex Gonzalez,SID100299,Mathematics
Brian Grant,SID100300,Medicine
Brenda Sanchez,SID100301,History
Riley Thompson,SID100302,Literature
Jessica Medina,SID100303,Physics
Terry Gonzalez,SID100304,Art
Melissa Brown,SID100305,Computer Science
Jimmy Turner,SID100306,Biology
Douglas Cross,SID100307,Economics
Michael Bolton,SID100308,History
Arthur Meyer,SID100309,Biology
Joseph Bates,SID100310,Physics
Rodney James,SID100311,Physics
Randy Carter,SID100312,Physics
Robert Gonzalez,SID100313,Biology
Monique Diaz,SID100314,Psychology
Marilyn Schmidt,SID100315,Computer Science
Dylan Moyer,SID100316,Philosophy
Kristen Johnston,SID100317,Computer Science
Nicholas Barnes,SID100318,Psychology
Michelle Flowers,SID100319,Literature
Christopher Brown,SID100320,Medicine
Dr. Rose Davis MD,SID100321,Psychology
David Sanchez,SID100322,Philosophy
Heather Farmer,SID100323,Philosophy
Marissa Wagner,SID100324,Biology
Jacob Branch,SID100325,Economics
Carlos Rose,SID100326,Literature
Chase Fuller,SID100327,Engineering
Monica Pope,SID100328,Medicine
Steven Anderson,SID100329,Economics
Michelle Farley,SID100330,Medicine
Andrew Potter,SID100331,Art
Robert Williams,SID100332,Philosophy
Amanda Morse,SID100333,Medicine
Thomas Reid,SID100334,Biology
Dawn Anderson,SID100335,Philosophy
Benjamin Miller,SID100336,Psychology
Joshua Taylor,SID100337,Literature
Nicholas Johnson,SID100338,Engineering
Christopher Garcia,SID100339,Biology
Lisa Livingston,SID100340,Philosophy
Kelsey Mack,SID100341,Medicine
Debbie Carr,SID100342,Medicine
Lindsay Burke,SID100343,History
Chelsea Daniels,SID100344,Medicine
Carlos Mason,SID100345,History
Amanda Alexander,SID100346,Economics
Kathryn Martin,SID100347,Psychology
Emily Glenn,SID100348,Psychology
Kirsten Ray,SID100349,Engineering
Wesley Reed,SID100350,Literature
Dawn Garcia,SID100351,Philosophy
Katrina Barber,SID100352,Engineering
Michael Saunders,SID100353,Psychology
Jake Williams,SID100354,Engineering
Peter Martin,SID100355,Computer Science
Jacob Rodriguez,SID100356,Mathematics
Gregory Townsend,SID100357,Computer Science
Julie Rodriguez PhD,SID100358,Economics
Regina Anderson,SID100359,Computer Science
Kristen Diaz,SID100360,Economics
Amanda Anderson,SID100361,Philosophy
Ashley Mccarthy,SID100362,Economics
Jessica Bauer,SID100363,Medicine
Kathryn Walker,SID100364,Biology
Jessica Salazar,SID100365,Engineering
Randy Johnson,SID100366,Literature
James Flowers,SID100367,History
Jennifer Lambert,SID100368,Medicine
Dakota Stewart,SID100369,Mathematics
Donna Jones,SID100370,Computer Science
Jeffery Archer,SID100371,Computer Science
Michael Allen,SID100372,Computer Science
Michael Olson,SID100373,Philosophy
Kristi Mccormick,SID100374,History
Adam Morrison,SID100375,Literature
Jacqueline Klein,SID100376,Computer Science
Thomas Snow,SID100377,Engineering
Aimee Munoz,SID100378,Physics
Brian Richards,SID100379,Computer Science
Kyle Murphy,SID100380,Economics
Ryan Rose,SID100381,Philosophy
Diamond Olson,SID100382,History
Kathleen Williams,SID100383,Mathematics
Nicholas Townsend,SID100384,History
Beth Foster,SID100385,History
Jody Aguilar,SID100386,Literature
John Hicks,SID100387,Biology
Linda Hamilton,SID100388,Philosophy
Kevin Moody,SID100389,History
Jonathan Mitchell,SID100390,History
Michael Campbell,SID100391,Literature
Jessica Nelson,SID100392,Engineering
Justin Strong,SID100393,Mathematics
Ashley Klein,SID100394,Mathematics
Lisa Robinson,SID100395,Mathematics
Kathryn Nguyen,SID100396,Art
Melissa Newman,SID100397,Economics
Kelly Anderson,SID100398,Engineering
Nicholas Beard,SID100399,Psychology
Steven Price,SID100400,Philosophy
Ashley Valdez,SID100401,Biology
Pamela Marshall,SID100402,Psychology
Deborah Miller,SID100403,Psychology
Michele Thomas,SID100404,Physics
Vicki Hobbs,SID100405,Art
Thomas Gonzales,SID100406,Art
Kevin Santos,SID100407,Philosophy
Justin Davis,SID100408,Psychology
Christine Richardson MD,SID100409,Philosophy
Nathaniel Morgan,SID100410,Economics
Rachel Sanchez,SID100411,Medicine
Richard Vaughn,SID100412,Psychology
Zachary Roberson,SID100413,History
Sarah Wright,SID100414,Philosophy
Kathleen Stewart,SID100415,History
John Knox,SID100416,Philosophy
Ms. Kristen Santiago,SID100417,Mathematics
Jamie Figueroa,SID100418,History
Jeffrey Hart,SID100419,Art
Melanie Martinez,SID100420,Physics
Stephanie Frederick,SID100421,Economics
Daniel Whitaker,SID100422,Computer Science
Tanya Hill,SID100423,Computer Science
Terry Butler,SID100424,Physics
Aaron Padilla,SID100425,Physics
Jason Graham,SID100426,Medicine
Robert Miller,SID100427,Literature
Brian Cox,SID100428,Medicine
Brandon Zamora,SID100429,Computer Science
Jordan Downs,SID100430,Economics
Michele Gonzalez,SID100431,Psychology
Joe Turner,SID100432,History
Erik Garcia,SID100433,Engineering
Dana Gutierrez,SID100434,Biology
Christopher Donaldson,SID100435,Medicine
Tony Garcia,SID100436,Mathematics
Victor Owens,SID100437,Computer Science
Patricia Martinez,SID100438,Art
Chris Brown,SID100439,Literature
Sarah Summers,SID100440,Economics
Victoria Peterson,SID100441,Physics
Sharon Brown,SID100442,Literature
Erin Watts,SID100443,Medicine
Samantha Haas,SID100444,Philosophy
Veronica Montes,SID100445,Engineering
Kimberly Mejia,SID100446,Medicine
Ashley Greer,SID100447,Computer Science
Noah Roberts,SID100448,Physics
Patricia Lowery,SID100449,Biology
Philip Wood,SID100450,Literature
John Lewis,SID100451,Psychology
Joshua Martin,SID100452,Economics
Austin Smith,SID100453,History
Lisa Oneal,SID100454,Literature
James Brown,SID100455,Art
Regina Vance,SID100456,History
Bob Tucker,SID100457,Medicine
Curtis Lopez,SID100458,Physics
Megan Sutton,SID100459,Medicine
Jillian Richardson,SID100460,Medicine
Shannon Hall,SID100461,Mathematics
Jesus Caldwell,SID100462,Biology
Wendy Williamson,SID100463,Engineering
Shannon Murillo,SID100464,Psychology
Jesse Miller,SID100465,Computer Science
Christopher Garcia,SID100466,History
Traci Booker,SID100467,Medicine
Jacob Shaw,SID100468,Computer Science
Robert Wright,SID100469,Medicine
Mathew Freeman,SID100470,Art
Robert Brown,SID100471,Mathematics
Paul Blevins,SID100472,History
Maureen Salinas,SID100473,Mathematics
Laura Harris,SID100474,Economics
Elizabeth Lynch,SID100475,Literature
Heather Sanchez,SID100476,Biology
Matthew Ramsey,SID100477,Engineering
Rhonda Meza,SID100478,Mathematics
Blake Hicks,SID100479,Art
Kevin Brown,SID100480,Engineering
Joshua Sullivan,SID100481,Biology
Joseph Mcgee,SID100482,Medicine
Christopher Jones,SID100483,Economics
Pamela Kelley,SID100484,Biology
Laura Taylor,SID100485,Philosophy
Jeff Day,SID100486,Medicine
Christopher Livingston,SID100487,Physics
Andrew Wilkerson,SID100488,Physics
Linda Bean,SID100489,Computer Science
Stacy Arnold,SID100490,Mathematics
Christine Nelson,SID100491,Physics
Christopher Cisneros,SID100492,Psychology
Richard Norton,SID100493,Art
Thomas Gilbert,SID100494,Psychology
Kathryn Allen,SID100495,Physics
Larry Thornton,SID100496,Literature
Lori Lucero,SID100497,Literature
Kevin Lee,SID100498,Economics
Christopher Wright,SID100499,Philosophy
Christopher Wagner,SID100500,Medicine
Cesar Martinez,SID100501,Physics
Marcia Lynch,SID100502,Art
Larry Perez,SID100503,Art
Michael Dunlap,SID100504,Medicine
Scott Chase,SID100505,Computer Science
Janet Robinson,SID100506,Philosophy
Mark Warren,SID100507,Biology
Martin Buckley,SID100508,Biology
Gloria Hansen,SID100509,Philosophy
Misty Johnson,SID100510,Medicine
Sean Alvarez,SID100511,Medicine
Mrs. Linda Black,SID100512,Economics
Patricia Anderson,SID100513,Economics
Christine Mccoy,SID100514,Economics
Anthony Davis,SID100515,Physics
Joel Curry,SID100516,Art
Debra Huang,SID100517,Biology
Bill Smith,SID100518,Biology
Andrea Atkinson,SID100519,Computer Science
Sabrina Villarreal,SID100520,Medicine
Dana Brown,SID100521,Medicine
Elizabeth Rodriguez,SID100522,Medicine
Jeremy Harper,SID100523,Medicine
Matthew Gilbert,SID100524,Medicine
Luis Kent,SID100525,Engineering
Jose Mccullough,SID100526,Biology
Timothy Porter,SID100527,Medicine
Marc Boyer,SID100528,Computer Science
David Scott,SID100529,Engineering
Gerald Morales,SID100530,Physics
Scott Hutchinson,SID100531,Mathematics
Amber Jefferson,SID100532,Literature
Chase Foster,SID100533,Engineering
Wendy Mcclure,SID100534,Biology
Aaron Wade,SID100535,Economics
Ryan Meyer,SID100536,Physics
Breanna Mendez,SID100537,Literature
Ashley Reyes,SID100538,Computer Science
Dr. Christina Wilson,SID100539,Engineering
Brian Castillo,SID100540,Engineering
Roger Shelton,SID100541,Mathematics
Micheal West,SID100542,Literature
Gary Valdez,SID100543,Medicine
Michael Wright,SID100544,Medicine
Justin Oconnell,SID100545,Medicine
Anthony Yang,SID100546,Biology
Carolyn Saunders,SID100547,Computer Science
Natasha Peterson,SID100548,Medicine
Michael Santiago,SID100549,Computer Science
Mr. Marcus Jackson,SID100550,Medicine
Holly Jones,SID100551,Art
Samantha Fletcher,SID100552,History
Michael Wilson,SID100553,Economics
Tracy Cooper,SID100554,Economics
Linda Martin,SID100555,Physics
Robert Martin,SID100556,History
Brandon Watson,SID100557,Engineering
Justin Webster,SID100558,Economics
Shelley Cook,SID100559,Biology
Samantha Cox,SID100560,Medicine
David Peterson,SID100561,Literature
Alex Sandoval,SID100562,History
Erin Jones,SID100563,Economics
David Love,SID100564,Art
Thomas Carrillo,SID100565,History
Maria Mckinney,SID100566,Philosophy
Whitney Johnson,SID100567,Art
Helen Frederick,SID100568,Mathematics
Donna Carlson,SID100569,Literature
Julia Brown,SID100570,Philosophy
James Wilson,SID100571,Mathematics
Jordan Griffin,SID100572,Art
Dillon Duke,SID100573,Psychology
Dawn Mitchell,SID100574,Psychology
Zachary Escobar,SID100575,Psychology
Thomas Reed,SID100576,History
Michelle Santos,SID100577,Biology
Michelle Anderson,SID100578,Medicine
Brittany Valenzuela,SID100579,History
Nicholas Sims,SID100580,Medicine
Rachel Newman,SID100581,History
David Beck,SID100582,Physics
Donna Raymond,SID100583,History
Bianca Pineda,SID100584,Mathematics
Justin Flores,SID100585,Computer Science
Elizabeth Hensley,SID100586,Computer Science
Danielle Cabrera,SID100587,Mathematics
Larry Bryan,SID100588,Philosophy
Amanda Thomas,SID100589,Mathematics
Linda Porter,SID100590,Physics
Tanya Lee,SID100591,Medicine
Mr. Adam Rhodes,SID100592,Medicine
Amanda Ramirez,SID100593,Engineering
John Reed,SID100594,Philosophy
Victor Olson,SID100595,Psychology
Ronnie Allen,SID100596,Physics
Robert Scott,SID100597,Computer Science
Cristian Parks,SID100598,Psychology
Debra Hicks,SID100599,Economics
Robert Coffey,SID100600,Mathematics
Cassidy Campbell,SID100601,Psychology
Christopher Alvarez,SID100602,Medicine
Mariah Vega,SID100603,Engineering
Jasmine Farley MD,SID100604,Psychology
Brandi Wilson,SID100605,Physics
Andrew Lin,SID100606,Mathematics
Cheryl Perry,SID100607,Economics
Kenneth Livingston,SID100608,Literature
Derrick Lozano,SID100609,Engineering
Heather Horne,SID100610,Economics
Patrick Mitchell,SID100611,Physics
Darlene Bright,SID100612,Medicine
Daniel Harvey,SID100613,Biology
Margaret Singleton,SID100614,Medicine
Mark Green,SID100615,Physics
Melissa Greene,SID100616,Economics
Tina Simpson,SID100617,Literature
Mr. Gary Welch,SID100618,Mathematics
Tiffany Barr,SID100619,Computer Science
Sharon Castillo,SID100620,Biology
Tina Adams,SID100621,Physics
Matthew Garcia,SID100622,Art
Gregory Huff,SID100623,History
Johnathan Hoffman,SID100624,Medicine
Cheryl Hanson,SID100625,Biology
Maria Ross,SID100626,Psychology
Barry Baker,SID100627,Computer Science
Henry Rivera,SID100628,Mathematics
Ronald Gross,SID100629,Medicine
Laura Daugherty,SID100630,Biology
Gene Russell,SID100631,Mathematics
Amy Gray,SID100632,Psychology
Tabitha Strong,SID100633,Economics
Brittney Brooks,SID100634,Economics
Tamara Shaw,SID100635,Art
Teresa Mahoney,SID100636,Biology
Tara Bray,SID100637,Psychology
Mary Graham,SID100638,Engineering
Katherine Navarro,SID100639,Economics
George Humphrey,SID100640,Economics
Patricia Davis,SID100641,Art
Dr. Jeremy Khan,SID100642,Biology
Joshua Howard,SID100643,History
Kathy Lawson,SID100644,History
Terry Hart,SID100645,Engineering
William Dixon,SID100646,Literature
Leslie Smith,SID100647,Economics
Anthony Griffin,SID100648,Art
Monica Morris,SID100649,History
Angela Munoz,SID100650,Physics
Nicholas Craig,SID100651,Physics
Gerald Johnson,SID100652,Medicine
Charles Lopez,SID100653,Literature
Robert Young,SID100654,Philosophy
Jennifer Sloan,SID100655,Philosophy
Jason Smith,SID100656,Philosophy
Cynthia Hughes,SID100657,Art
Joseph Hall,SID100658,Art
Steven Huang,SID100659,Philosophy
Alan Obrien,SID100660,Art
Timothy Kaiser,SID100661,Philosophy
Michele Hall,SID100662,Medicine
Courtney Gallagher,SID100663,Computer Science
